"comparison","gene_id"
"4dpa_vs_0dpa","ENSDARG00000077107"
"4dpa_vs_0dpa","ENSDARG00000077115"
"4dpa_vs_0dpa","ENSDARG00000077116"
"4dpa_vs_0dpa","ENSDARG00000077120"
"4dpa_vs_0dpa","ENSDARG00000077121"
"4dpa_vs_0dpa","ENSDARG00000077136"
"4dpa_vs_0dpa","ENSDARG00000077138"
"4dpa_vs_0dpa","ENSDARG00000077143"
"4dpa_vs_0dpa","ENSDARG00000077145"
"4dpa_vs_0dpa","ENSDARG00000077176"
"4dpa_vs_0dpa","ENSDARG00000077202"
"4dpa_vs_0dpa","ENSDARG00000077226"
"4dpa_vs_0dpa","ENSDARG00000077231"
"4dpa_vs_0dpa","ENSDARG00000077237"
"4dpa_vs_0dpa","ENSDARG00000077249"
"4dpa_vs_0dpa","ENSDARG00000077260"
"4dpa_vs_0dpa","ENSDARG00000077265"
"4dpa_vs_0dpa","ENSDARG00000077284"
"4dpa_vs_0dpa","ENSDARG00000077285"
"4dpa_vs_0dpa","ENSDARG00000077291"
"4dpa_vs_0dpa","ENSDARG00000077295"
"4dpa_vs_0dpa","ENSDARG00000077316"
"4dpa_vs_0dpa","ENSDARG00000077323"
"4dpa_vs_0dpa","ENSDARG00000077339"
"4dpa_vs_0dpa","ENSDARG00000077353"
"4dpa_vs_0dpa","ENSDARG00000077356"
"4dpa_vs_0dpa","ENSDARG00000077361"
"4dpa_vs_0dpa","ENSDARG00000077364"
"4dpa_vs_0dpa","ENSDARG00000077368"
"4dpa_vs_0dpa","ENSDARG00000077419"
"4dpa_vs_0dpa","ENSDARG00000077456"
"4dpa_vs_0dpa","ENSDARG00000077465"
"4dpa_vs_0dpa","ENSDARG00000077473"
"4dpa_vs_0dpa","ENSDARG00000077474"
"4dpa_vs_0dpa","ENSDARG00000077530"
"4dpa_vs_0dpa","ENSDARG00000077533"
"4dpa_vs_0dpa","ENSDARG00000077537"
"4dpa_vs_0dpa","ENSDARG00000077540"
"4dpa_vs_0dpa","ENSDARG00000077547"
"4dpa_vs_0dpa","ENSDARG00000077549"
"4dpa_vs_0dpa","ENSDARG00000077559"
"4dpa_vs_0dpa","ENSDARG00000077573"
"4dpa_vs_0dpa","ENSDARG00000077581"
"4dpa_vs_0dpa","ENSDARG00000077607"
"4dpa_vs_0dpa","ENSDARG00000077614"
"4dpa_vs_0dpa","ENSDARG00000077618"
"4dpa_vs_0dpa","ENSDARG00000077641"
"4dpa_vs_0dpa","ENSDARG00000077650"
"4dpa_vs_0dpa","ENSDARG00000077686"
"4dpa_vs_0dpa","ENSDARG00000077694"
"4dpa_vs_0dpa","ENSDARG00000077698"
"4dpa_vs_0dpa","ENSDARG00000077710"
"4dpa_vs_0dpa","ENSDARG00000077717"
"4dpa_vs_0dpa","ENSDARG00000077721"
"4dpa_vs_0dpa","ENSDARG00000077726"
"4dpa_vs_0dpa","ENSDARG00000077760"
"4dpa_vs_0dpa","ENSDARG00000077762"
"4dpa_vs_0dpa","ENSDARG00000077764"
"4dpa_vs_0dpa","ENSDARG00000077777"
"4dpa_vs_0dpa","ENSDARG00000077782"
"4dpa_vs_0dpa","ENSDARG00000077785"
"4dpa_vs_0dpa","ENSDARG00000077809"
"4dpa_vs_0dpa","ENSDARG00000077811"
"4dpa_vs_0dpa","ENSDARG00000077815"
"4dpa_vs_0dpa","ENSDARG00000077817"
"4dpa_vs_0dpa","ENSDARG00000077847"
"4dpa_vs_0dpa","ENSDARG00000077852"
"4dpa_vs_0dpa","ENSDARG00000077859"
"4dpa_vs_0dpa","ENSDARG00000077860"
"4dpa_vs_0dpa","ENSDARG00000077878"
"4dpa_vs_0dpa","ENSDARG00000077907"
"4dpa_vs_0dpa","ENSDARG00000077938"
"4dpa_vs_0dpa","ENSDARG00000077943"
"4dpa_vs_0dpa","ENSDARG00000077946"
"4dpa_vs_0dpa","ENSDARG00000077948"
"4dpa_vs_0dpa","ENSDARG00000077950"
"4dpa_vs_0dpa","ENSDARG00000077967"
"4dpa_vs_0dpa","ENSDARG00000077979"
"4dpa_vs_0dpa","ENSDARG00000078011"
"4dpa_vs_0dpa","ENSDARG00000078016"
"4dpa_vs_0dpa","ENSDARG00000078022"
"4dpa_vs_0dpa","ENSDARG00000078058"
"4dpa_vs_0dpa","ENSDARG00000078059"
"4dpa_vs_0dpa","ENSDARG00000078066"
"4dpa_vs_0dpa","ENSDARG00000078073"
"4dpa_vs_0dpa","ENSDARG00000078088"
"4dpa_vs_0dpa","ENSDARG00000078094"
"4dpa_vs_0dpa","ENSDARG00000078101"
"4dpa_vs_0dpa","ENSDARG00000078111"
"4dpa_vs_0dpa","ENSDARG00000078113"
"4dpa_vs_0dpa","ENSDARG00000078133"
"4dpa_vs_0dpa","ENSDARG00000078139"
"4dpa_vs_0dpa","ENSDARG00000078145"
"4dpa_vs_0dpa","ENSDARG00000078179"
"4dpa_vs_0dpa","ENSDARG00000078182"
"4dpa_vs_0dpa","ENSDARG00000078188"
"4dpa_vs_0dpa","ENSDARG00000078193"
"4dpa_vs_0dpa","ENSDARG00000078195"
"4dpa_vs_0dpa","ENSDARG00000078206"
"4dpa_vs_0dpa","ENSDARG00000078216"
"4dpa_vs_0dpa","ENSDARG00000078222"
"4dpa_vs_0dpa","ENSDARG00000078227"
"4dpa_vs_0dpa","ENSDARG00000078244"
"4dpa_vs_0dpa","ENSDARG00000078250"
"4dpa_vs_0dpa","ENSDARG00000078266"
"4dpa_vs_0dpa","ENSDARG00000078267"
"4dpa_vs_0dpa","ENSDARG00000078280"
"4dpa_vs_0dpa","ENSDARG00000078284"
"4dpa_vs_0dpa","ENSDARG00000078313"
"4dpa_vs_0dpa","ENSDARG00000078322"
"4dpa_vs_0dpa","ENSDARG00000078324"
"4dpa_vs_0dpa","ENSDARG00000078326"
"4dpa_vs_0dpa","ENSDARG00000078335"
"4dpa_vs_0dpa","ENSDARG00000078352"
"4dpa_vs_0dpa","ENSDARG00000078355"
"4dpa_vs_0dpa","ENSDARG00000078362"
"4dpa_vs_0dpa","ENSDARG00000078386"
"4dpa_vs_0dpa","ENSDARG00000078389"
"4dpa_vs_0dpa","ENSDARG00000078401"
"4dpa_vs_0dpa","ENSDARG00000078404"
"4dpa_vs_0dpa","ENSDARG00000078423"
"4dpa_vs_0dpa","ENSDARG00000078435"
"4dpa_vs_0dpa","ENSDARG00000078459"
"4dpa_vs_0dpa","ENSDARG00000078468"
"4dpa_vs_0dpa","ENSDARG00000078494"
"4dpa_vs_0dpa","ENSDARG00000078508"
"4dpa_vs_0dpa","ENSDARG00000078551"
"4dpa_vs_0dpa","ENSDARG00000078561"
"4dpa_vs_0dpa","ENSDARG00000078567"
"4dpa_vs_0dpa","ENSDARG00000078576"
"4dpa_vs_0dpa","ENSDARG00000078592"
"4dpa_vs_0dpa","ENSDARG00000078600"
"4dpa_vs_0dpa","ENSDARG00000078619"
"4dpa_vs_0dpa","ENSDARG00000078622"
"4dpa_vs_0dpa","ENSDARG00000078654"
"4dpa_vs_0dpa","ENSDARG00000078658"
"4dpa_vs_0dpa","ENSDARG00000078659"
"4dpa_vs_0dpa","ENSDARG00000078691"
"4dpa_vs_0dpa","ENSDARG00000078717"
"4dpa_vs_0dpa","ENSDARG00000078729"
"4dpa_vs_0dpa","ENSDARG00000078745"
"4dpa_vs_0dpa","ENSDARG00000078751"
"4dpa_vs_0dpa","ENSDARG00000078767"
"4dpa_vs_0dpa","ENSDARG00000078773"
"4dpa_vs_0dpa","ENSDARG00000078785"
"4dpa_vs_0dpa","ENSDARG00000078797"
"4dpa_vs_0dpa","ENSDARG00000078802"
"4dpa_vs_0dpa","ENSDARG00000078803"
"4dpa_vs_0dpa","ENSDARG00000078807"
"4dpa_vs_0dpa","ENSDARG00000078824"
"4dpa_vs_0dpa","ENSDARG00000078835"
"4dpa_vs_0dpa","ENSDARG00000078844"
"4dpa_vs_0dpa","ENSDARG00000078847"
"4dpa_vs_0dpa","ENSDARG00000078853"
"4dpa_vs_0dpa","ENSDARG00000078856"
"4dpa_vs_0dpa","ENSDARG00000078865"
"4dpa_vs_0dpa","ENSDARG00000078890"
"4dpa_vs_0dpa","ENSDARG00000078894"
"4dpa_vs_0dpa","ENSDARG00000078904"
"4dpa_vs_0dpa","ENSDARG00000078916"
"4dpa_vs_0dpa","ENSDARG00000078941"
"4dpa_vs_0dpa","ENSDARG00000078947"
"4dpa_vs_0dpa","ENSDARG00000078954"
"4dpa_vs_0dpa","ENSDARG00000078970"
"4dpa_vs_0dpa","ENSDARG00000078974"
"4dpa_vs_0dpa","ENSDARG00000078979"
"4dpa_vs_0dpa","ENSDARG00000078983"
"4dpa_vs_0dpa","ENSDARG00000078992"
"4dpa_vs_0dpa","ENSDARG00000079000"
"4dpa_vs_0dpa","ENSDARG00000079009"
"4dpa_vs_0dpa","ENSDARG00000079027"
"4dpa_vs_0dpa","ENSDARG00000079049"
"4dpa_vs_0dpa","ENSDARG00000079065"
"4dpa_vs_0dpa","ENSDARG00000079067"
"4dpa_vs_0dpa","ENSDARG00000079068"
"4dpa_vs_0dpa","ENSDARG00000079076"
"4dpa_vs_0dpa","ENSDARG00000079079"
"4dpa_vs_0dpa","ENSDARG00000079095"
"4dpa_vs_0dpa","ENSDARG00000079105"
"4dpa_vs_0dpa","ENSDARG00000079110"
"4dpa_vs_0dpa","ENSDARG00000079124"
"4dpa_vs_0dpa","ENSDARG00000079133"
"4dpa_vs_0dpa","ENSDARG00000079144"
"4dpa_vs_0dpa","ENSDARG00000079145"
"4dpa_vs_0dpa","ENSDARG00000079150"
"4dpa_vs_0dpa","ENSDARG00000079175"
"4dpa_vs_0dpa","ENSDARG00000079183"
"4dpa_vs_0dpa","ENSDARG00000079199"
"4dpa_vs_0dpa","ENSDARG00000079201"
"4dpa_vs_0dpa","ENSDARG00000079216"
"4dpa_vs_0dpa","ENSDARG00000079227"
"4dpa_vs_0dpa","ENSDARG00000079233"
"4dpa_vs_0dpa","ENSDARG00000079238"
"4dpa_vs_0dpa","ENSDARG00000079244"
"4dpa_vs_0dpa","ENSDARG00000079255"
"4dpa_vs_0dpa","ENSDARG00000079283"
"4dpa_vs_0dpa","ENSDARG00000079286"
"4dpa_vs_0dpa","ENSDARG00000079302"
"4dpa_vs_0dpa","ENSDARG00000079306"
"4dpa_vs_0dpa","ENSDARG00000079317"
"4dpa_vs_0dpa","ENSDARG00000079324"
"4dpa_vs_0dpa","ENSDARG00000079326"
"4dpa_vs_0dpa","ENSDARG00000079327"
"4dpa_vs_0dpa","ENSDARG00000079345"
"4dpa_vs_0dpa","ENSDARG00000079352"
"4dpa_vs_0dpa","ENSDARG00000079363"
"4dpa_vs_0dpa","ENSDARG00000079366"
"4dpa_vs_0dpa","ENSDARG00000079372"
"4dpa_vs_0dpa","ENSDARG00000079378"
"4dpa_vs_0dpa","ENSDARG00000079388"
"4dpa_vs_0dpa","ENSDARG00000079391"
"4dpa_vs_0dpa","ENSDARG00000079440"
"4dpa_vs_0dpa","ENSDARG00000079456"
"4dpa_vs_0dpa","ENSDARG00000079470"
"4dpa_vs_0dpa","ENSDARG00000079475"
"4dpa_vs_0dpa","ENSDARG00000079497"
"4dpa_vs_0dpa","ENSDARG00000079516"
"4dpa_vs_0dpa","ENSDARG00000079549"
"4dpa_vs_0dpa","ENSDARG00000079552"
"4dpa_vs_0dpa","ENSDARG00000079553"
"4dpa_vs_0dpa","ENSDARG00000079572"
"4dpa_vs_0dpa","ENSDARG00000079585"
"4dpa_vs_0dpa","ENSDARG00000079591"
"4dpa_vs_0dpa","ENSDARG00000079611"
"4dpa_vs_0dpa","ENSDARG00000079632"
"4dpa_vs_0dpa","ENSDARG00000079639"
"4dpa_vs_0dpa","ENSDARG00000079645"
"4dpa_vs_0dpa","ENSDARG00000079652"
"4dpa_vs_0dpa","ENSDARG00000079684"
"4dpa_vs_0dpa","ENSDARG00000079702"
"4dpa_vs_0dpa","ENSDARG00000079712"
"4dpa_vs_0dpa","ENSDARG00000079713"
"4dpa_vs_0dpa","ENSDARG00000079716"
"4dpa_vs_0dpa","ENSDARG00000079725"
"4dpa_vs_0dpa","ENSDARG00000079751"
"4dpa_vs_0dpa","ENSDARG00000079752"
"4dpa_vs_0dpa","ENSDARG00000079756"
"4dpa_vs_0dpa","ENSDARG00000079762"
"4dpa_vs_0dpa","ENSDARG00000079780"
"4dpa_vs_0dpa","ENSDARG00000079783"
"4dpa_vs_0dpa","ENSDARG00000079788"
"4dpa_vs_0dpa","ENSDARG00000079815"
"4dpa_vs_0dpa","ENSDARG00000079823"
"4dpa_vs_0dpa","ENSDARG00000079839"
"4dpa_vs_0dpa","ENSDARG00000079850"
"4dpa_vs_0dpa","ENSDARG00000079889"
"4dpa_vs_0dpa","ENSDARG00000079900"
"4dpa_vs_0dpa","ENSDARG00000079905"
"4dpa_vs_0dpa","ENSDARG00000079922"
"4dpa_vs_0dpa","ENSDARG00000079932"
"4dpa_vs_0dpa","ENSDARG00000079934"
"4dpa_vs_0dpa","ENSDARG00000079946"
"4dpa_vs_0dpa","ENSDARG00000079949"
"4dpa_vs_0dpa","ENSDARG00000079964"
"4dpa_vs_0dpa","ENSDARG00000079967"
"4dpa_vs_0dpa","ENSDARG00000079978"
"4dpa_vs_0dpa","ENSDARG00000080010"
"4dpa_vs_0dpa","ENSDARG00000080019"
"4dpa_vs_0dpa","ENSDARG00000080020"
"4dpa_vs_0dpa","ENSDARG00000083189"
"4dpa_vs_0dpa","ENSDARG00000086034"
"4dpa_vs_0dpa","ENSDARG00000086048"
"4dpa_vs_0dpa","ENSDARG00000086052"
"4dpa_vs_0dpa","ENSDARG00000086057"
"4dpa_vs_0dpa","ENSDARG00000086060"
"4dpa_vs_0dpa","ENSDARG00000086103"
"4dpa_vs_0dpa","ENSDARG00000086104"
"4dpa_vs_0dpa","ENSDARG00000086189"
"4dpa_vs_0dpa","ENSDARG00000086215"
"4dpa_vs_0dpa","ENSDARG00000086216"
"4dpa_vs_0dpa","ENSDARG00000086269"
"4dpa_vs_0dpa","ENSDARG00000086272"
"4dpa_vs_0dpa","ENSDARG00000086302"
"4dpa_vs_0dpa","ENSDARG00000086369"
"4dpa_vs_0dpa","ENSDARG00000086374"
"4dpa_vs_0dpa","ENSDARG00000086416"
"4dpa_vs_0dpa","ENSDARG00000086421"
"4dpa_vs_0dpa","ENSDARG00000086457"
"4dpa_vs_0dpa","ENSDARG00000086495"
"4dpa_vs_0dpa","ENSDARG00000086511"
"4dpa_vs_0dpa","ENSDARG00000086523"
"4dpa_vs_0dpa","ENSDARG00000086550"
"4dpa_vs_0dpa","ENSDARG00000086551"
"4dpa_vs_0dpa","ENSDARG00000086552"
"4dpa_vs_0dpa","ENSDARG00000086591"
"4dpa_vs_0dpa","ENSDARG00000086603"
"4dpa_vs_0dpa","ENSDARG00000086618"
"4dpa_vs_0dpa","ENSDARG00000086626"
"4dpa_vs_0dpa","ENSDARG00000086678"
"4dpa_vs_0dpa","ENSDARG00000086691"
"4dpa_vs_0dpa","ENSDARG00000086699"
"4dpa_vs_0dpa","ENSDARG00000086703"
"4dpa_vs_0dpa","ENSDARG00000086735"
"4dpa_vs_0dpa","ENSDARG00000086739"
"4dpa_vs_0dpa","ENSDARG00000086753"
"4dpa_vs_0dpa","ENSDARG00000086775"
"4dpa_vs_0dpa","ENSDARG00000086815"
"4dpa_vs_0dpa","ENSDARG00000086826"
"4dpa_vs_0dpa","ENSDARG00000086842"
"4dpa_vs_0dpa","ENSDARG00000086847"
"4dpa_vs_0dpa","ENSDARG00000086848"
"4dpa_vs_0dpa","ENSDARG00000086856"
"4dpa_vs_0dpa","ENSDARG00000086881"
"4dpa_vs_0dpa","ENSDARG00000086896"
"4dpa_vs_0dpa","ENSDARG00000086903"
"4dpa_vs_0dpa","ENSDARG00000086906"
"4dpa_vs_0dpa","ENSDARG00000086911"
"4dpa_vs_0dpa","ENSDARG00000086927"
"4dpa_vs_0dpa","ENSDARG00000086977"
"4dpa_vs_0dpa","ENSDARG00000086980"
"4dpa_vs_0dpa","ENSDARG00000086996"
"4dpa_vs_0dpa","ENSDARG00000087018"
"4dpa_vs_0dpa","ENSDARG00000087048"
"4dpa_vs_0dpa","ENSDARG00000087059"
"4dpa_vs_0dpa","ENSDARG00000087074"
"4dpa_vs_0dpa","ENSDARG00000087093"
"4dpa_vs_0dpa","ENSDARG00000087110"
"4dpa_vs_0dpa","ENSDARG00000087145"
"4dpa_vs_0dpa","ENSDARG00000087188"
"4dpa_vs_0dpa","ENSDARG00000087193"
"4dpa_vs_0dpa","ENSDARG00000087206"
"4dpa_vs_0dpa","ENSDARG00000087260"
"4dpa_vs_0dpa","ENSDARG00000087277"
"4dpa_vs_0dpa","ENSDARG00000087289"
"4dpa_vs_0dpa","ENSDARG00000087303"
"4dpa_vs_0dpa","ENSDARG00000087331"
"4dpa_vs_0dpa","ENSDARG00000087341"
"4dpa_vs_0dpa","ENSDARG00000087346"
"4dpa_vs_0dpa","ENSDARG00000087369"
"4dpa_vs_0dpa","ENSDARG00000087375"
"4dpa_vs_0dpa","ENSDARG00000087402"
"4dpa_vs_0dpa","ENSDARG00000087407"
"4dpa_vs_0dpa","ENSDARG00000087421"
"4dpa_vs_0dpa","ENSDARG00000087446"
"4dpa_vs_0dpa","ENSDARG00000087456"
"4dpa_vs_0dpa","ENSDARG00000087476"
"4dpa_vs_0dpa","ENSDARG00000087545"
"4dpa_vs_0dpa","ENSDARG00000087555"
"4dpa_vs_0dpa","ENSDARG00000087574"
"4dpa_vs_0dpa","ENSDARG00000087636"
"4dpa_vs_0dpa","ENSDARG00000087646"
"4dpa_vs_0dpa","ENSDARG00000087666"
"4dpa_vs_0dpa","ENSDARG00000087688"
"4dpa_vs_0dpa","ENSDARG00000087693"
"4dpa_vs_0dpa","ENSDARG00000087697"
"4dpa_vs_0dpa","ENSDARG00000087704"
"4dpa_vs_0dpa","ENSDARG00000087780"
"4dpa_vs_0dpa","ENSDARG00000087822"
"4dpa_vs_0dpa","ENSDARG00000087863"
"4dpa_vs_0dpa","ENSDARG00000087870"
"4dpa_vs_0dpa","ENSDARG00000087893"
"4dpa_vs_0dpa","ENSDARG00000087910"
"4dpa_vs_0dpa","ENSDARG00000087927"
"4dpa_vs_0dpa","ENSDARG00000087937"
"4dpa_vs_0dpa","ENSDARG00000087941"
"4dpa_vs_0dpa","ENSDARG00000087956"
"4dpa_vs_0dpa","ENSDARG00000088022"
"4dpa_vs_0dpa","ENSDARG00000088030"
"4dpa_vs_0dpa","ENSDARG00000088040"
"4dpa_vs_0dpa","ENSDARG00000088072"
"4dpa_vs_0dpa","ENSDARG00000088073"
"4dpa_vs_0dpa","ENSDARG00000088083"
"4dpa_vs_0dpa","ENSDARG00000088091"
"4dpa_vs_0dpa","ENSDARG00000088116"
"4dpa_vs_0dpa","ENSDARG00000088123"
"4dpa_vs_0dpa","ENSDARG00000088137"
"4dpa_vs_0dpa","ENSDARG00000088140"
"4dpa_vs_0dpa","ENSDARG00000088195"
"4dpa_vs_0dpa","ENSDARG00000088225"
"4dpa_vs_0dpa","ENSDARG00000088232"
"4dpa_vs_0dpa","ENSDARG00000088234"
"4dpa_vs_0dpa","ENSDARG00000088238"
"4dpa_vs_0dpa","ENSDARG00000088247"
"4dpa_vs_0dpa","ENSDARG00000088260"
"4dpa_vs_0dpa","ENSDARG00000088307"
"4dpa_vs_0dpa","ENSDARG00000088318"
"4dpa_vs_0dpa","ENSDARG00000088357"
"4dpa_vs_0dpa","ENSDARG00000088383"
"4dpa_vs_0dpa","ENSDARG00000088439"
"4dpa_vs_0dpa","ENSDARG00000088484"
"4dpa_vs_0dpa","ENSDARG00000088492"
"4dpa_vs_0dpa","ENSDARG00000088514"
"4dpa_vs_0dpa","ENSDARG00000088539"
"4dpa_vs_0dpa","ENSDARG00000088560"
"4dpa_vs_0dpa","ENSDARG00000088595"
"4dpa_vs_0dpa","ENSDARG00000088619"
"4dpa_vs_0dpa","ENSDARG00000088641"
"4dpa_vs_0dpa","ENSDARG00000088663"
"4dpa_vs_0dpa","ENSDARG00000088686"
"4dpa_vs_0dpa","ENSDARG00000088708"
"4dpa_vs_0dpa","ENSDARG00000088711"
"4dpa_vs_0dpa","ENSDARG00000088750"
"4dpa_vs_0dpa","ENSDARG00000088817"
"4dpa_vs_0dpa","ENSDARG00000088836"
"4dpa_vs_0dpa","ENSDARG00000088841"
"4dpa_vs_0dpa","ENSDARG00000088885"
"4dpa_vs_0dpa","ENSDARG00000088899"
"4dpa_vs_0dpa","ENSDARG00000088961"
"4dpa_vs_0dpa","ENSDARG00000089019"
"4dpa_vs_0dpa","ENSDARG00000089032"
"4dpa_vs_0dpa","ENSDARG00000089039"
"4dpa_vs_0dpa","ENSDARG00000089067"
"4dpa_vs_0dpa","ENSDARG00000089075"
"4dpa_vs_0dpa","ENSDARG00000089076"
"4dpa_vs_0dpa","ENSDARG00000089123"
"4dpa_vs_0dpa","ENSDARG00000089156"
"4dpa_vs_0dpa","ENSDARG00000089187"
"4dpa_vs_0dpa","ENSDARG00000089202"
"4dpa_vs_0dpa","ENSDARG00000089223"
"4dpa_vs_0dpa","ENSDARG00000089235"
"4dpa_vs_0dpa","ENSDARG00000089245"
"4dpa_vs_0dpa","ENSDARG00000089255"
"4dpa_vs_0dpa","ENSDARG00000089291"
"4dpa_vs_0dpa","ENSDARG00000089307"
"4dpa_vs_0dpa","ENSDARG00000089312"
"4dpa_vs_0dpa","ENSDARG00000089326"
"4dpa_vs_0dpa","ENSDARG00000089340"
"4dpa_vs_0dpa","ENSDARG00000089368"
"4dpa_vs_0dpa","ENSDARG00000089372"
"4dpa_vs_0dpa","ENSDARG00000089382"
"4dpa_vs_0dpa","ENSDARG00000089413"
"4dpa_vs_0dpa","ENSDARG00000089418"
"4dpa_vs_0dpa","ENSDARG00000089429"
"4dpa_vs_0dpa","ENSDARG00000089505"
"4dpa_vs_0dpa","ENSDARG00000089511"
"4dpa_vs_0dpa","ENSDARG00000089536"
"4dpa_vs_0dpa","ENSDARG00000089563"
"4dpa_vs_0dpa","ENSDARG00000089616"
"4dpa_vs_0dpa","ENSDARG00000089626"
"4dpa_vs_0dpa","ENSDARG00000089645"
"4dpa_vs_0dpa","ENSDARG00000089663"
"4dpa_vs_0dpa","ENSDARG00000089681"
"4dpa_vs_0dpa","ENSDARG00000089724"
"4dpa_vs_0dpa","ENSDARG00000089781"
"4dpa_vs_0dpa","ENSDARG00000089787"
"4dpa_vs_0dpa","ENSDARG00000089836"
"4dpa_vs_0dpa","ENSDARG00000089844"
"4dpa_vs_0dpa","ENSDARG00000089856"
"4dpa_vs_0dpa","ENSDARG00000089862"
"4dpa_vs_0dpa","ENSDARG00000089877"
"4dpa_vs_0dpa","ENSDARG00000089878"
"4dpa_vs_0dpa","ENSDARG00000089885"
"4dpa_vs_0dpa","ENSDARG00000089887"
"4dpa_vs_0dpa","ENSDARG00000089888"
"4dpa_vs_0dpa","ENSDARG00000089893"
"4dpa_vs_0dpa","ENSDARG00000089903"
"4dpa_vs_0dpa","ENSDARG00000089913"
"4dpa_vs_0dpa","ENSDARG00000089919"
"4dpa_vs_0dpa","ENSDARG00000089921"
"4dpa_vs_0dpa","ENSDARG00000089936"
"4dpa_vs_0dpa","ENSDARG00000089958"
"4dpa_vs_0dpa","ENSDARG00000089976"
"4dpa_vs_0dpa","ENSDARG00000089981"
"4dpa_vs_0dpa","ENSDARG00000090039"
"4dpa_vs_0dpa","ENSDARG00000090054"
"4dpa_vs_0dpa","ENSDARG00000090183"
"4dpa_vs_0dpa","ENSDARG00000090190"
"4dpa_vs_0dpa","ENSDARG00000090194"
"4dpa_vs_0dpa","ENSDARG00000090202"
"4dpa_vs_0dpa","ENSDARG00000090228"
"4dpa_vs_0dpa","ENSDARG00000090230"
"4dpa_vs_0dpa","ENSDARG00000090232"
"4dpa_vs_0dpa","ENSDARG00000090234"
"4dpa_vs_0dpa","ENSDARG00000090253"
"4dpa_vs_0dpa","ENSDARG00000090268"
"4dpa_vs_0dpa","ENSDARG00000090338"
"4dpa_vs_0dpa","ENSDARG00000090344"
"4dpa_vs_0dpa","ENSDARG00000090346"
"4dpa_vs_0dpa","ENSDARG00000090386"
"4dpa_vs_0dpa","ENSDARG00000090389"
"4dpa_vs_0dpa","ENSDARG00000090401"
"4dpa_vs_0dpa","ENSDARG00000090418"
"4dpa_vs_0dpa","ENSDARG00000090427"
"4dpa_vs_0dpa","ENSDARG00000090444"
"4dpa_vs_0dpa","ENSDARG00000090449"
"4dpa_vs_0dpa","ENSDARG00000090462"
"4dpa_vs_0dpa","ENSDARG00000090486"
"4dpa_vs_0dpa","ENSDARG00000090526"
"4dpa_vs_0dpa","ENSDARG00000090552"
"4dpa_vs_0dpa","ENSDARG00000090560"
"4dpa_vs_0dpa","ENSDARG00000090568"
"4dpa_vs_0dpa","ENSDARG00000090581"
"4dpa_vs_0dpa","ENSDARG00000090585"
"4dpa_vs_0dpa","ENSDARG00000090600"
"4dpa_vs_0dpa","ENSDARG00000090615"
"4dpa_vs_0dpa","ENSDARG00000090617"
"4dpa_vs_0dpa","ENSDARG00000090634"
"4dpa_vs_0dpa","ENSDARG00000090654"
"4dpa_vs_0dpa","ENSDARG00000090656"
"4dpa_vs_0dpa","ENSDARG00000090679"
"4dpa_vs_0dpa","ENSDARG00000090697"
"4dpa_vs_0dpa","ENSDARG00000090741"
"4dpa_vs_0dpa","ENSDARG00000090764"
"4dpa_vs_0dpa","ENSDARG00000090770"
"4dpa_vs_0dpa","ENSDARG00000090783"
"4dpa_vs_0dpa","ENSDARG00000090785"
"4dpa_vs_0dpa","ENSDARG00000090830"
"4dpa_vs_0dpa","ENSDARG00000090861"
"4dpa_vs_0dpa","ENSDARG00000090873"
"4dpa_vs_0dpa","ENSDARG00000090882"
"4dpa_vs_0dpa","ENSDARG00000090889"
"4dpa_vs_0dpa","ENSDARG00000090895"
"4dpa_vs_0dpa","ENSDARG00000090900"
"4dpa_vs_0dpa","ENSDARG00000090912"
"4dpa_vs_0dpa","ENSDARG00000090945"
"4dpa_vs_0dpa","ENSDARG00000090949"
"4dpa_vs_0dpa","ENSDARG00000090993"
"4dpa_vs_0dpa","ENSDARG00000091001"
"4dpa_vs_0dpa","ENSDARG00000091079"
"4dpa_vs_0dpa","ENSDARG00000091095"
"4dpa_vs_0dpa","ENSDARG00000091124"
"4dpa_vs_0dpa","ENSDARG00000091138"
"4dpa_vs_0dpa","ENSDARG00000091150"
"4dpa_vs_0dpa","ENSDARG00000091198"
"4dpa_vs_0dpa","ENSDARG00000091211"
"4dpa_vs_0dpa","ENSDARG00000091215"
"4dpa_vs_0dpa","ENSDARG00000091222"
"4dpa_vs_0dpa","ENSDARG00000091234"
"4dpa_vs_0dpa","ENSDARG00000091280"
"4dpa_vs_0dpa","ENSDARG00000091293"
"4dpa_vs_0dpa","ENSDARG00000091402"
"4dpa_vs_0dpa","ENSDARG00000091413"
"4dpa_vs_0dpa","ENSDARG00000091521"
"4dpa_vs_0dpa","ENSDARG00000091563"
"4dpa_vs_0dpa","ENSDARG00000091590"
"4dpa_vs_0dpa","ENSDARG00000091592"
"4dpa_vs_0dpa","ENSDARG00000091609"
"4dpa_vs_0dpa","ENSDARG00000091652"
"4dpa_vs_0dpa","ENSDARG00000091655"
"4dpa_vs_0dpa","ENSDARG00000091656"
"4dpa_vs_0dpa","ENSDARG00000091657"
"4dpa_vs_0dpa","ENSDARG00000091660"
"4dpa_vs_0dpa","ENSDARG00000091669"
"4dpa_vs_0dpa","ENSDARG00000091754"
"4dpa_vs_0dpa","ENSDARG00000091831"
"4dpa_vs_0dpa","ENSDARG00000091860"
"4dpa_vs_0dpa","ENSDARG00000091906"
"4dpa_vs_0dpa","ENSDARG00000091916"
